K,T1,T2,L,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus
3.29282069936291,1.13918504856799,0,0.568887736273364,0.732906708105451,0.0548565887732872,0.314170329459984,3.82692314048133,0.0183056045908323,16.5007067736306,36.8310243472871,0,PT1_VeryHighGain,VeryHighGain,4.42338498389338,60.1596835388839,reference-tracking
2.47407588629054,7.8750375138316,0,0.729769065455469,3.22124237986822,0.614014064393957,0.255746393796201,0.999800604318791,2.80855270218261e-06,0.914721828671694,7.62219654789121,16.0474467218526,PT1_MediumGain,MediumGain,1.01,41.0914245210475,reference-tracking
4.568203674089,8.75321467914685,0,2.45187653358062,1.04300881404142,0.0179227130316261,1.64608080259473,4.89164061967615,0.0761612081840024,4.76521868590038,35.433328656269,0,PT1_MediumGain,MediumGain,1.01,51.9240366790619,reference-tracking
4.73010111915941,0.779203495938347,0,0.697178236612451,0.181318934142646,0.215858668058147,0.0148249664518046,0.936938522227427,1.77635683940025e-15,0.99608566551117,3.70492488517538,8.64596543240839,PT1_VeryHighGain,VeryHighGain,1.01,55.3799699720392,disturbance-rejection
3.36283431142214,1.2997619319585,0,0.18891002179805,1.62933256288769,1.17043733360541,0.0995659226142514,0.215686974381388,2.22044604925031e-16,0.285431450573506,0.506042001972256,1.07786818719251,PT1_LowGain,LowGain,4.15890534260106,62.2427588681539,balanced
6.63086563367239,4.20591751062726,3.64822287604156,2.04207369021719,0.0879301812633048,0.000777162313853812,2.48716279700228,16.0728937927249,0.561526046543459,0.350618693014854,29.2861701470081,197.880736706736,PT2_HighGain,HighGain,1.01,34.3972165025332,balanced
3.49615060567659,12.7827252135745,0,5.82299886741649,0.955464793738322,0.0157776332855255,3.55852782649836,50.7744351479841,0.106293033576712,11.6373154746317,38.9721121886882,0,PT1_MediumGain,MediumGain,1.01,27.0424425653695,reference-tracking
7.71064145963455,3.91144673880254,0,5.07677224702807,0.185379276959488,0.0041233581551542,0.500048327392806,130.570926818249,0.208334974677271,27.0470263613054,44.8057230596833,0,PT1_VeryHighGain,VeryHighGain,1.35794429040424,27.6828535506136,disturbance-rejection
4.43630502688078,5.6591430157413,0,1.00851525758258,1.15329732154831,0.114106468388138,0.722750198264383,1.08325139456672,0.000729234992440153,2.7995613550829,15.5331685374178,0,PT1_HighGain,HighGain,1.01,74.0905491604054,disturbance-rejection
4.29081262574533,2.74923655231888,0,0.201524670136903,0.578553327097461,0.375705137951313,0,0.616660056067641,8.88178419700125e-16,1.29885435933791,6.06299597636952,8.82367079133346,PT1_HighGain,HighGain,1.01,42.2264408029458,balanced
2.87906083415707,2.59111242612865,0,6.40192215971037,0.393269595360923,0.00667433753933124,0.88780601935571,148.668555275905,0.297113779676721,27.4791493225791,45.1260281595872,0,PT1_HighGain,HighGain,1.01,31.4498936849495,balanced
