type,K,T1,T2,Td,zeta,omega_n,num,den,sprunghoehe_target,sprungzeit_target,Kp,Ki,Kd,Tu,Tg,Overshoot,Label,type_PT1,type_PT1+Td,type_PT2,type_PT2+Td,ISE
PT1,1.840736257126908,27.178707761388427,0.0,0.0,,,[1.840736257126908],"[27.178707761388427, 1]",1,20,2.906952254323674,0.6787117818662214,0.7245189543370517,12.206103051525762,3.5017508754377187,0.2222227652564136,good,True,False,False,False,0.0
PT1,0.5265555504414785,14.784681530358917,0.0,0.0,,,[0.5265555504414785],"[14.784681530358915, 1]",1,20,1.2658236094256932,0.2401693050467486,0.7790481401869966,36.51825912956478,12.506253126563282,0.1059191955678969,good,True,False,False,False,7.331835917962272
PT1,1.365399031781543,20.32896720935776,0.0,0.0,,,[1.365399031781543],"[20.328967209357756, 1]",1,20,0.7393748494614714,0.3668202372451243,0.3612865629572098,19.10955477738869,7.003501750875437,0.3671619933870081,good,True,False,False,False,7.907175860649705
PT2,2.116270850658794,2.1060187918485784,19.477126768257254,0.0,,,[2.116270850658794],[41.01919499 21.58314556  1.        ],1,20,2.4024062019300576,0.0715342573015664,0.1928943472953682,12.106053026513257,5.102551275637818,0.0,good,False,False,True,False,0.0
PT2,2.717166562451517,8.723137423047271,7.751759956328437,0.0,,,[2.717166562451517],[67.61966737 16.47489738  1.        ],1,20,1.1318371469788042,0.1466175770488559,0.9482292763618372,15.507753876938468,6.103051525762881,0.3236938558972483,good,False,False,True,False,0.0
PT2,1.744925362758838,5.694057656768857,11.699053614003736,0.0,,,[1.744925362758838],[66.61508581 17.39311127  1.        ],1,20,2.590310711865503,0.2432585327634948,0.0330668727683458,12.706353176588294,5.402701350675337,0.3513656209511413,good,False,False,True,False,0.0
PT1+Td,1.832663053342882,47.33129996512214,0.0,1.422918295872514,,,[1.832663053342882],"[47.33129996512214, 1]",1,20,0.654986110547522,0.4771211263633492,0.8602603593270716,22.4112056028014,8.204102051025512,0.5809809591028475,good,False,True,False,False,8.350965164112184
PT2+Td,2.815431756611476,3.035767006110662,16.763378352704912,2.5142916452702373,,,[2.815431756611476],[50.88971091 19.79914536  1.        ],1,20,2.822351150012055,0.5781704293225151,0.0648039615455169,8.304152076038019,3.4017008504252124,0.5682618518964716,good,False,False,False,True,9.210440366976517
PT1+Td,1.656332288907089,7.036416155920932,0.0,4.575205989248816,,,[1.656332288907089],"[7.036416155920932, 1]",1,20,0.6240256795425004,0.1224414259716446,0.5645179164897628,24.61230615307654,6.203101550775387,0.0229483960180301,good,False,True,False,False,5.755023924898392
PT1+Td,1.2813949754805485,31.20004762730204,0.0,4.785103867881005,,,[1.2813949754805483],"[31.20004762730204, 1]",1,20,2.013182617949517,0.8190627580560097,0.7130484352061027,15.507753876938468,5.302651325662831,0.3899634205271721,good,False,True,False,False,0.0
PT1+Td,1.4278635612858488,24.20792901114205,0.0,0.5859428881986785,,,[1.4278635612858488],"[24.20792901114205, 1]",1,20,1.7594871843452493,0.3830410463009325,0.5496709796410156,18.509254627313656,5.9029514757378685,0.2354967543524843,good,False,True,False,False,5.767711787556642
PT1,1.012212655323617,33.18577244516699,0.0,0.0,,,[1.012212655323617],"[33.18577244516699, 1]",1,20,1.252079255902518,0.735955030454442,0.1393508212362407,19.70985492746373,7.303651825912956,0.4932154084952336,good,True,False,False,False,8.272809647010634
PT1,2.145859392474163,15.41668303128403,0.0,0.0,,,[2.145859392474163],"[15.41668303128403, 1]",1,20,2.618698857683037,0.7595981732998215,0.8295121684059668,8.104052026013006,2.101050525262631,0.1624709325824096,good,True,False,False,False,8.176356648298846
PT1,1.967282714854869,25.227304044503224,0.0,0.0,,,[1.967282714854869],"[25.227304044503224, 1]",1,20,1.7325325209835696,0.1501266465773641,0.9118282044250212,25.51275637818909,6.3031515757878935,0.0857025372546017,good,True,False,False,False,7.515481377073291
PT1+Td,0.9152199679203196,12.908696711877594,0.0,4.360368924205378,,,[0.9152199679203197],"[12.908696711877594, 1]",1,20,2.679490979313805,0.2665123808684884,0.7639104588845137,24.212106053026517,5.002501250625312,0.0212735048964062,good,False,True,False,False,0.0
PT1,2.54615354864797,5.23079628885986,0.0,0.0,,,[2.54615354864797],"[5.23079628885986, 1]",1,20,2.1887233420670045,0.6740535364334778,0.4254364780807336,4.8024012006003,0.9004502251125562,0.0400019998756342,good,True,False,False,False,8.513880929013139
PT1,1.7880192437950233,27.581135496880872,0.0,0.0,,,[1.7880192437950233],"[27.581135496880872, 1]",1,20,1.897903108356256,0.5168800291963946,0.7059036868242686,15.107553776888444,4.8024012006003,0.2802696751291247,good,True,False,False,False,0.0
PT1+Td,1.5910645648202508,9.123393855479998,0.0,0.5844955300094953,,,[1.5910645648202508],"[9.123393855479998, 1]",1,20,1.2277916331909644,0.3887579541320338,0.2777026661832055,11.105552776388194,3.4017008504252124,0.1369034520422266,good,False,True,False,False,0.0
PT1,0.6281926680621648,27.924503167184188,0.0,0.0,,,[0.6281926680621648],"[27.924503167184188, 1]",1,20,1.0269865128780238,0.7532294966676435,0.3817779575264759,23.411705852926463,8.904452226113056,0.4913660412441117,good,True,False,False,False,8.302912452319328
PT1,1.2727652099999416,1.6269475201679808,0.0,0.0,,,[1.2727652099999416],"[1.6269475201679808, 1]",1,20,2.4566982900066447,0.6880867784885158,0.6645474955928848,124.36218109054526,0.6003001500750375,4.44089209850063e-16,good,True,False,False,False,0.0
PT1+Td,2.736896573955876,3.818970258105077,0.0,1.0369148469997391,,,[2.736896573955876],"[3.818970258105077, 1]",1,20,0.5582450927378392,0.4834682073639243,0.967528608888661,6.903451725862931,1.7008504252126062,0.1373285299882039,good,False,True,False,False,8.234576781020797
PT1+Td,1.8177893430219256,46.48444296843439,0.0,2.8632583861785093,,,[1.8177893430219259],"[46.48444296843439, 1]",1,20,1.721127779520417,0.199758785788746,0.0942862547383062,30.4152076038019,9.404702351175589,0.2332433786142535,good,False,True,False,False,7.810462577381744
PT1,2.9536326552570715,46.40955757804467,0.0,0.0,,,[2.9536326552570715],"[46.40955757804467, 1]",1,20,1.7027118641085557,0.977914423655542,0.942689102530285,11.50575287643822,3.901950975487744,0.4549131471085743,good,True,False,False,False,0.0
PT1,0.862622738310683,42.8947428446992,0.0,0.0,,,[0.862622738310683],"[42.8947428446992, 1]",1,20,1.8688880316063496,0.1492426901683785,0.4915325964833474,52.926463231615806,16.908454227113555,0.1661432255432232,good,True,False,False,False,6.686400640074552
PT2+Td,2.893031159147721,42.15934403261272,11.918279445519152,0.9403926959990616,,,[2.893031159147721],[502.46684342  54.07762348   1.        ],1,20,2.6448382459795106,0.0541935390665052,0.0988071661612713,26.91345672836418,11.50575287643822,0.2906305673641693,good,False,False,False,True,7.750316958219924
PT1+Td,1.2928486907329062,22.171005021507145,0.0,1.6229693877616194,,,[1.2928486907329062],"[22.171005021507145, 1]",1,20,2.2054603249861646,0.200290239349516,0.5655522659743687,25.91295647823912,6.603301650825412,0.0778379636931349,good,False,True,False,False,7.337517272622739
PT1+Td,1.2028522392708283,8.63554249116524,0.0,4.755254617571921,,,[1.2028522392708283],"[8.63554249116524, 1]",1,20,1.4108803947376956,0.2959788512898737,0.3820341270364306,15.607803901950977,4.202101050525262,0.063519930956476,good,False,True,False,False,0.0
PT1,1.866503141256342,7.778550216491627,0.0,0.0,,,[1.866503141256342],"[7.778550216491627, 1]",1,20,1.5376259818377354,0.6712628428643526,0.6199691854184899,7.20360180090045,2.0010005002501248,0.1505338488782124,good,True,False,False,False,0.0
PT1+Td,0.8566651186484351,46.01299760308657,0.0,4.496133742509334,,,[0.8566651186484351],"[46.01299760308657, 1]",1,20,2.344448640269878,0.7476102976266863,0.5313764811930555,24.412206103051524,8.604302151075537,0.4304096856613429,good,False,True,False,False,7.984826697940779
PT1,2.342802420888831,9.62036649894532,0.0,0.0,,,[2.342802420888831],"[9.620366498945321, 1]",1,20,0.5089445557391008,0.9493641809006126,0.0798016724211734,6.103051525762881,2.301150575287644,0.4748169388226907,good,True,False,False,False,0.0
PT1+Td,1.5399232764510216,41.15807717619185,0.0,3.176624562952945,,,[1.5399232764510216],"[41.15807717619185, 1]",1,20,1.0286091675338458,0.2439511013480736,0.6869995345782433,30.61530765382691,10.705352676338167,0.3628888361520457,good,False,True,False,False,7.887376185387232
PT1,0.9912340619069824,37.12981028246098,0.0,0.0,,,[0.9912340619069824],"[37.12981028246098, 1]",1,20,2.807622266410002,0.1812988692854542,0.1985266905986244,39.11955977988994,10.605302651325662,0.1041682556477294,good,True,False,False,False,7.443082968690523
PT1+Td,2.113321365120924,12.43804769323148,0.0,3.0601736283244048,,,[2.1133213651209237],"[12.43804769323148, 1]",1,20,1.21827237752953,0.7972687320130378,0.0183023097762771,7.503751875937969,2.501250625312656,0.3162198136494187,good,False,True,False,False,0.0
PT1,1.408363366179171,13.085102966147096,0.0,0.0,,,[1.408363366179171],"[13.085102966147096, 1]",1,20,2.1440882283073863,0.2499564617697777,0.9407866103456372,18.509254627313656,4.0020010005002495,0.0412603129006233,good,True,False,False,False,0.0
PT2,2.9764502840521745,27.236912274599806,44.22487955818711,0.0,,,[2.9764502840521745],[1.20454916e+03 7.14617918e+01 1.00000000e+00],1,20,2.790341536569928,0.0278053650058502,0.7001445462262366,38.61930965482741,16.50825412706353,0.3157688721263973,good,False,False,True,False,7.004144549925847
PT1+Td,2.5127832529039207,41.09125017019595,0.0,0.2702374308969659,,,[2.5127832529039207],"[41.09125017019595, 1]",1,20,2.6745880983918946,0.3291447127912184,0.8312451550887846,17.808904452226113,4.702351175587793,0.1727519158901336,good,False,True,False,False,0.0
